"invoice_no","stock_code","description","quantity","invoice_date","unit_price","customer_id","country"
"562276","20725","LUNCH BAG RED RETROSPOT",10,"2011-08-04 10:23:00","1.65","17735","United Kingdom"
"536618","22952","60 CAKE CASES VINTAGE CHRISTMAS",48,"2010-12-02 10:17:00","0.55","17017","United Kingdom"
"561399","23545","WRAP RED DOILEY",25,"2011-07-27 10:53:00","0.42","15125","United Kingdom"
"576147","20725","LUNCH BAG RED RETROSPOT",20,"2011-11-14 10:49:00","1.65","16303","United Kingdom"
"559009","23047","PAPER LANTERN 5 POINT SEQUIN STAR",6,"2011-07-05 12:47:00","5.75","15549","United Kingdom"
"552042","21232","STRAWBERRY CERAMIC TRINKET BOX",12,"2011-05-06 09:00:00","1.25","13952","United Kingdom"
"577024","21899","GARAGE KEY FOB",2,"2011-11-17 12:47:00","0.65","14704","United Kingdom"
"578270","84946","ANTIQUE SILVER T-LIGHT GLASS",5,"2011-11-23 13:39:00","2.46","14096","United Kingdom"
"569491","23209","LUNCH BAG DOILEY PATTERN",1,"2011-10-04 13:25:00","1.65","14056","United Kingdom"
"573808","85123A","CREAM HANGING HEART T-LIGHT HOLDER",6,"2011-11-01 11:29:00","2.95","14419","United Kingdom"
"559989","23209","LUNCH BAG DOILEY PATTERN",10,"2011-07-14 12:21:00","1.65","13319","United Kingdom"
"555553","84997B","CHILDRENS CUTLERY RETROSPOT RED",4,"2011-06-05 13:45:00","4.15","12662","Germany"
"575089","22595","CHRISTMAS GINGHAM HEART",12,"2011-11-08 14:02:00","0.85","13437","United Kingdom"
"569008","23252","ENAMEL JUG PANTRY",4,"2011-09-29 18:53:00","3.75","15114","United Kingdom"
"536597","22952","60 CAKE CASES VINTAGE CHRISTMAS",4,"2010-12-01 17:35:00","0.55","18011","United Kingdom"
"576832","23526","DOG LICENCE WALL ART",4,"2011-11-16 15:01:00","5.95","13102","United Kingdom"
"575856","84946","ANTIQUE SILVER T-LIGHT GLASS",6,"2011-11-11 12:28:00","1.25","16386","United Kingdom"
"565467","23126","DOLLCRAFT GIRL AMELIE",4,"2011-09-05 09:49:00","4.95","14129","United Kingdom"
"572719","23232","WRAP VINTAGE LEAF DESIGN",25,"2011-10-25 15:03:00","0.42","13871","United Kingdom"
"574089","23251","ENAMEL MUG PANTRY",12,"2011-11-03 09:07:00","1.25","17611","United Kingdom"
"545015","22804","CANDLEHOLDER PINK HANGING HEART",6,"2011-02-25 13:40:00","2.95","13742","United Kingdom"
"551822","22804","CANDLEHOLDER PINK HANGING HEART",2,"2011-05-04 12:26:00","2.95","13524","United Kingdom"
"574011","23691","KEEP CALM BIRTHDAY WRAP",25,"2011-11-02 11:52:00","0.42","16884","United Kingdom"
"569262","22963","JAM JAR WITH BLUE LID",12,"2011-10-03 11:36:00","0.85","14815","United Kingdom"
"578678","23209","LUNCH BAG DOILEY PATTERN",1,"2011-11-24 19:59:00","1.65","17841","United Kingdom"
"569129","22847","BREAD BIN DINER STYLE IVORY",2,"2011-09-30 13:40:00","16.95","15034","United Kingdom"
"570714","23388","WOODLAND MINI BACKPACK",8,"2011-10-12 10:20:00","4.15","13520","Switzerland"
"579412","23029","DOORKNOB CRACKED GLAZE GREEN",6,"2011-11-29 12:47:00","1.65","14125","United Kingdom"
"557604","23203","JUMBO BAG DOILEY PATTERNS",2,"2011-06-21 12:03:00","2.08","15039","United Kingdom"
"564572","23236","DOILEY BISCUIT TIN",6,"2011-08-26 11:18:00","2.89","15078","United Kingdom"
"560253","23031","DOORKNOB CRACKED GLAZE PINK",24,"2011-07-17 12:52:00","1.65","13993","United Kingdom"
"555340","23283","DOORMAT VINTAGE LEAF",1,"2011-06-02 11:33:00","7.95","13334","United Kingdom"
"554382","84997B","CHILDRENS CUTLERY RETROSPOT RED",1,"2011-05-24 11:55:00","4.15","17365","United Kingdom"
"553207","23209","LUNCH BAG DOILEY PATTERN",10,"2011-05-16 09:02:00","1.65","17001","United Kingdom"
"570273","23252","ENAMEL JUG PANTRY",4,"2011-10-10 10:51:00","3.75","13373","United Kingdom"
"558089","23028","DOORKNOB CRACKED GLAZE BLUE",12,"2011-06-26 12:36:00","1.65","13505","Switzerland"
"557957","23244","CANNISTER VINTAGE LEAF DESIGN",2,"2011-06-23 19:20:00","1.95","13969","United Kingdom"
"558030","23107","WHITE HEARTS WIRE PLANT POT HOLDER",8,"2011-06-24 12:00:00","2.89","16419","United Kingdom"
"572889","23126","DOLLCRAFT GIRL AMELIE",1,"2011-10-26 13:56:00","4.95","12748","United Kingdom"
"573158","23462","ROCOCO WALL MIROR",1,"2011-10-28 08:56:00","19.95","14738","United Kingdom"
"555937","23209","LUNCH BAG DOILEY PATTERN",10,"2011-06-08 09:39:00","1.65","12683","France"
"552312","23061","VINTAGE EMBOSSED HEART",12,"2011-05-08 15:58:00","1.25","13427","United Kingdom"
"541756","84997C","BLUE 3 PIECE POLKADOT CUTLERY SET",48,"2011-01-21 11:42:00","3.75","12664","Finland"
"547712","22849","BREAD BIN DINER STYLE MINT",1,"2011-03-24 19:31:00","16.95","16905","United Kingdom"
"537755","85123A","CREAM HANGING HEART T-LIGHT HOLDER",32,"2010-12-08 11:31:00","2.55","16525","United Kingdom"
"551862","84946","ANTIQUE SILVER T-LIGHT GLASS",6,"2011-05-04 16:07:00","1.25","17384","United Kingdom"
"568729","22632","HAND WARMER RED POLKA DOT",12,"2011-09-28 16:45:00","2.1","16909","United Kingdom"
"556107","85123A","CREAM HANGING HEART T-LIGHT HOLDER",2,"2011-06-08 17:09:00","2.95","17360","United Kingdom"
"551520","71459","HANGING JAM JAR T-LIGHT HOLDER",12,"2011-05-01 11:55:00","0.85","13301","United Kingdom"
"560422","23203","JUMBO BAG DOILEY PATTERNS",10,"2011-07-18 15:14:00","2.08","16746","United Kingdom"
"552013","23148","MINIATURE ANTIQUE ROSE HOOK IVORY",12,"2011-05-05 17:34:00","0.83","12451","Switzerland"
"579456","85123A","CREAM HANGING HEART T-LIGHT HOLDER",1,"2011-11-29 14:20:00","2.95","13428","United Kingdom"
"555603","23103","BELL HEART DECORATION",24,"2011-06-06 11:36:00","1.65","16209","United Kingdom"
"556470","71477","COLOUR GLASS. STAR T-LIGHT HOLDER",4,"2011-06-12 11:41:00","3.25","15291","United Kingdom"
"553199","23209","LUNCH BAG DOILEY PATTERN",4,"2011-05-15 15:14:00","1.65","17758","United Kingdom"
"572227","23543","KEEP CALM WALL ART",1,"2011-10-21 14:01:00","8.25","15051","United Kingdom"
"551824","21232","STRAWBERRY CERAMIC TRINKET BOX",12,"2011-05-04 12:32:00","1.25","15128","United Kingdom"
"544824","85123A","CREAM HANGING HEART T-LIGHT HOLDER",6,"2011-02-24 09:32:00","2.95","17139","United Kingdom"
"571101","23542","70'S ALPHABET WALL ART",2,"2011-10-13 15:49:00","8.25","16570","United Kingdom"
"546429","84828","JUNGLE POPSICLES ICE LOLLY HOLDERS",1,"2011-03-13 15:25:00","1.25","17611","United Kingdom"
"568423","23342","MINT DINER CLOCK",3,"2011-09-27 11:24:00","8.5","17061","United Kingdom"
"570016","22268","DECORATION SITTING BUNNY",48,"2011-10-07 10:06:00","0.19","14911","EIRE"
"538532","85123A","CREAM HANGING HEART T-LIGHT HOLDER",6,"2010-12-13 10:31:00","2.95","13209","United Kingdom"
"568539","23236","DOILEY BISCUIT TIN",6,"2011-09-27 14:07:00","2.89","13016","United Kingdom"
"563350","23032","DOORKNOB CRACKED GLAZE IVORY",4,"2011-08-15 14:10:00","1.65","14498","United Kingdom"
"569653","84997B","CHILDRENS CUTLERY RETROSPOT RED",12,"2011-10-05 12:52:00","4.15","12451","Switzerland"
"567484","84946","ANTIQUE SILVER T-LIGHT GLASS",12,"2011-09-20 13:52:00","1.25","17340","United Kingdom"
"575206","23497","CLASSIC CHROME BICYCLE BELL",12,"2011-11-09 10:26:00","1.25","14298","United Kingdom"
"571105","23254","CHILDRENS CUTLERY DOLLY GIRL",2,"2011-10-13 16:01:00","4.15","17614","United Kingdom"
"552817","23203","JUMBO BAG DOILEY PATTERNS",10,"2011-05-11 12:47:00","2.08","13136","United Kingdom"
"571408","22416","SET OF 36 DOILIES SPACEBOY DESIGN",1,"2011-10-17 12:22:00","1.45","15012","United Kingdom"
"556830","23169","CLASSIC GLASS COOKIE JAR",1,"2011-06-15 11:01:00","4.15","15874","United Kingdom"
"577497","23292","SPACE BOY CHILDRENS CUP",4,"2011-11-20 12:22:00","1.25","17555","United Kingdom"
"580611","22602","CHRISTMAS RETROSPOT HEART WOOD",1,"2011-12-05 11:49:00","0.85","12748","United Kingdom"
"578325","23438","GIFT BAG LARGE SPOT",12,"2011-11-23 17:43:00","1.25","16343","United Kingdom"
"539014","20914","SET/5 RED RETROSPOT LID GLASS BOWLS",3,"2010-12-15 13:37:00","2.95","17692","United Kingdom"
"551305","21232","STRAWBERRY CERAMIC TRINKET BOX",12,"2011-04-27 14:58:00","1.25","16145","United Kingdom"
"573345","22597","CHRISTMAS MUSICAL ZINC HEART",5,"2011-10-30 12:14:00","0.29","17609","United Kingdom"
"549561","79051A","SMOKEY GREY COLOUR D.O.F. GLASS",5,"2011-04-10 13:36:00","0.29","13570","United Kingdom"
"539211","21232","STRAWBERRY CERAMIC TRINKET BOX",20,"2010-12-16 12:15:00","1.25","16743","United Kingdom"
"574249","23203","JUMBO BAG DOILEY PATTERNS",10,"2011-11-03 13:01:00","2.08","16347","United Kingdom"
"573182","23148","MINIATURE ANTIQUE ROSE HOOK IVORY",12,"2011-10-28 11:09:00","0.83","14232","United Kingdom"
"567858","20725","LUNCH BAG RED RETROSPOT",2,"2011-09-22 13:50:00","1.65","16813","United Kingdom"
"580137","23454","SET OF 3 MINI HANGING PORTRAITS",1,"2011-12-01 19:54:00","4.15","17566","United Kingdom"
"565317","23081","GREEN METAL BOX ARMY SUPPLIES",4,"2011-09-02 13:00:00","8.25","12921","United Kingdom"
"560726","22804","CANDLEHOLDER PINK HANGING HEART",1,"2011-07-20 14:16:00","2.95","17962","United Kingdom"
"576075","20725","LUNCH BAG RED RETROSPOT",4,"2011-11-13 16:16:00","1.65","15861","United Kingdom"
"554663","22632","HAND WARMER RED POLKA DOT",1,"2011-05-25 14:29:00","2.1","14985","United Kingdom"
"539039","21811","CHRISTMAS HANGING HEART WITH BELL",48,"2010-12-15 15:00:00","1.25","13124","United Kingdom"
"571715","23197","SKETCHBOOK MAGNETIC SHOPPING LIST",2,"2011-10-18 17:04:00","1.45","17576","United Kingdom"
"551172","23068","ALUMINIUM HEART",4,"2011-04-26 16:53:00","2.49","17854","United Kingdom"
"553714","23283","DOORMAT VINTAGE LEAF",2,"2011-05-18 15:55:00","7.95","16987","United Kingdom"
"545468","85185B","PINK HORSE SOCK PUPPET",6,"2011-03-03 09:41:00","2.95","16571","United Kingdom"
"576394","20725","LUNCH BAG RED RETROSPOT",100,"2011-11-15 10:32:00","1.45","12415","Australia"
"565236","23250","ENAMEL BOWL PANTRY",12,"2011-09-02 09:45:00","1.25","14276","United Kingdom"
"548740","20725","LUNCH BAG RED RETROSPOT",10,"2011-04-04 11:34:00","1.65","13319","United Kingdom"
"577827","22776","CAKESTAND, 3 TIER, LOVEHEART",2,"2011-11-22 09:53:00","9.95","16782","United Kingdom"
"575392","23366","SET 12 COLOUR PENCILS DOILEY",16,"2011-11-09 15:42:00","0.65","14234","United Kingdom"
"572301","23209","LUNCH BAG DOILEY PATTERN",2,"2011-10-23 14:41:00","1.65","16794","United Kingdom"
"564715","82600","N0 SINGING METAL SIGN",1,"2011-08-28 11:01:00","2.1","14472","United Kingdom"
"541593","84946","ANTIQUE SILVER T-LIGHT GLASS",12,"2011-01-19 15:20:00","1.25","17611","United Kingdom"
"570000","22197","POPCORN HOLDER",12,"2011-10-07 08:55:00","0.85","12420","Cyprus"
"578806","23075","DOUBLE CERAMIC PARLOUR HOOK",4,"2011-11-25 13:09:00","4.15","13149","United Kingdom"
"577043","21928","JUMBO BAG SCANDINAVIAN BLUE PAISLEY",10,"2011-11-17 13:38:00","2.08","14282","United Kingdom"
"543272","22804","CANDLEHOLDER PINK HANGING HEART",4,"2011-02-06 11:11:00","2.95","14810","United Kingdom"
"563940","23209","LUNCH BAG DOILEY PATTERN",10,"2011-08-22 09:30:00","1.65","17416","United Kingdom"
"572769","23534","STOP FOR TEA WALL ART",18,"2011-10-26 10:15:00","5.35","14051","United Kingdom"
"554697","21175","GIN + TONIC DIET METAL SIGN",3,"2011-05-25 17:31:00","2.55","14584","United Kingdom"
"545830","21175","GIN + TONIC DIET METAL SIGN",2,"2011-03-07 13:10:00","2.55","17634","United Kingdom"
"569481","23169","CLASSIC GLASS COOKIE JAR",6,"2011-10-04 12:43:00","4.15","15255","United Kingdom"
"569246","23197","SKETCHBOOK MAGNETIC SHOPPING LIST",3,"2011-10-03 09:57:00","3.29","14096","United Kingdom"
"560980","85123A","CREAM HANGING HEART T-LIGHT HOLDER",32,"2011-07-22 12:41:00","2.55","16107","United Kingdom"
"568245","85123A","CREAM HANGING HEART T-LIGHT HOLDER",6,"2011-09-26 12:23:00","2.95","13867","United Kingdom"
"578019","23484","HEART TRELLIS TRIPLE T-LIGHT HOLDER",1,"2011-11-22 13:11:00","2.89","17360","United Kingdom"
"567912","23388","WOODLAND MINI BACKPACK",2,"2011-09-22 17:07:00","4.15","15555","United Kingdom"
"575623","22597","CHRISTMAS MUSICAL ZINC HEART",21,"2011-11-10 13:14:00","0.29","14064","United Kingdom"
"552843","23203","JUMBO BAG DOILEY PATTERNS",1,"2011-05-11 14:37:00","2.08","14649","United Kingdom"
"571065","23389","SPACEBOY MINI BACKPACK",4,"2011-10-13 14:59:00","4.15","12613","Germany"
"560254","71459","HANGING JAM JAR T-LIGHT HOLDER",24,"2011-07-17 13:07:00","0.85","16678","United Kingdom"
"580101","23126","DOLLCRAFT GIRL AMELIE",4,"2011-12-01 15:12:00","4.95","15144","United Kingdom"
"569575","23271","CHRISTMAS TABLE CANDLE SILVER SPIKE",16,"2011-10-05 10:37:00","0.83","16106","United Kingdom"
"549958","22502","PICNIC BASKET WICKER 60 PIECES",3,"2011-04-13 13:47:00","5.95","17589","United Kingdom"
"547327","22502","PICNIC BASKET WICKER 60 PIECES",4,"2011-03-22 11:28:00","5.95","12681","France"
"544657","22986","GINGHAM ROSE WRAP",25,"2011-02-22 13:08:00","0.42","14895","United Kingdom"
"560791","22197","POPCORN HOLDER",20,"2011-07-21 10:30:00","0.85","14688","United Kingdom"
"579387","84997C","BLUE 3 PIECE POLKADOT CUTLERY SET",1,"2011-11-29 12:06:00","4.15","14452","United Kingdom"
"561857","85123A","CREAM HANGING HEART T-LIGHT HOLDER",6,"2011-07-29 16:24:00","2.95","13004","United Kingdom"
"556890","21928","JUMBO BAG SCANDINAVIAN BLUE PAISLEY",20,"2011-06-15 12:48:00","2.08","17581","United Kingdom"
"541251","22286","DECORATION WOBBLY RABBIT METAL",12,"2011-01-16 13:25:00","1.65","15046","United Kingdom"
"576771","23209","LUNCH BAG DOILEY PATTERN",10,"2011-11-16 13:19:00","1.65","13285","United Kingdom"
"575756","21232","STRAWBERRY CERAMIC TRINKET BOX",1,"2011-11-11 10:48:00","1.25","18118","United Kingdom"
"543913","82600","N0 SINGING METAL SIGN",3,"2011-02-14 13:11:00","2.1","17591","United Kingdom"
"554123","22776","CAKESTAND, 3 TIER, LOVEHEART",1,"2011-05-22 15:44:00","9.95","16818","United Kingdom"
"569718","23389","SPACEBOY MINI BACKPACK",4,"2011-10-06 09:01:00","4.15","15837","United Kingdom"
"565665","82600","N0 SINGING METAL SIGN",24,"2011-09-05 17:44:00","2.1","15856","United Kingdom"
"565456","23128","DOLLCRAFT BOY JEAN-PAUL",1,"2011-09-04 16:12:00","4.95","16629","United Kingdom"
"575216","22466","FAIRY TALE COTTAGE NIGHT LIGHT",12,"2011-11-09 11:04:00","1.95","13384","United Kingdom"
"572889","23127","DOLLCRAFT GIRL NICOLE",1,"2011-10-26 13:56:00","4.95","12748","United Kingdom"
"570118","23229","DONKEY TAIL GAME",6,"2011-10-07 12:44:00","3.75","13276","United Kingdom"
"550459","82486","3 DRAWER ANTIQUE WHITE WOOD CABINET",1,"2011-04-18 13:17:00","8.95","18116","United Kingdom"
"576249","23489","GARLAND, VINTAGE BELLS",10,"2011-11-14 13:47:00","2.89","17811","United Kingdom"
"554825","20914","SET/5 RED RETROSPOT LID GLASS BOWLS",6,"2011-05-26 14:45:00","2.95","16843","United Kingdom"
"548863","71459","HANGING JAM JAR T-LIGHT HOLDER",96,"2011-04-04 13:57:00","0.72","15311","United Kingdom"
"551650","21175","GIN + TONIC DIET METAL SIGN",12,"2011-05-03 12:02:00","2.55","13089","United Kingdom"
"548533","21232","STRAWBERRY CERAMIC TRINKET BOX",24,"2011-03-31 17:17:00","1.25","13883","United Kingdom"
"575964","23462","ROCOCO WALL MIROR",1,"2011-11-13 12:31:00","19.95","15021","United Kingdom"
"571039","23103","BELL HEART DECORATION",4,"2011-10-13 12:59:00","1.65","16121","United Kingdom"
"536797","22632","HAND WARMER RED POLKA DOT",12,"2010-12-02 15:49:00","2.1","16770","United Kingdom"
"568328","22197","POPCORN HOLDER",20,"2011-09-26 14:06:00","0.85","18016","United Kingdom"
"551650","21507","ELEPHANT BIRTHDAY CARD",12,"2011-05-03 12:02:00","0.42","13089","United Kingdom"
"558196","23035","DOORKNOB CERAMIC IVORY",4,"2011-06-27 12:38:00","1.45","16033","United Kingdom"
"538868","22972","CHILDREN'S SPACEBOY MUG",24,"2010-12-14 14:42:00","1.65","17017","United Kingdom"
"561280","22595","CHRISTMAS GINGHAM HEART",12,"2011-07-26 12:24:00","0.85","18211","United Kingdom"
"573870","20914","SET/5 RED RETROSPOT LID GLASS BOWLS",1,"2011-11-01 12:25:00","2.95","14485","United Kingdom"
"561627","23250","ENAMEL BOWL PANTRY",12,"2011-07-28 14:08:00","1.25","12453","Austria"
"574826","23523","TREASURE AHOY WALL ART",1,"2011-11-07 10:58:00","3.75","15870","United Kingdom"
"551014","22937","BAKING MOULD CHOCOLATE CUP CAKES",6,"2011-04-26 11:04:00","2.55","13209","United Kingdom"
"575937","23197","SKETCHBOOK MAGNETIC SHOPPING LIST",12,"2011-11-13 11:24:00","1.45","12935","United Kingdom"
"558089","23031","DOORKNOB CRACKED GLAZE PINK",12,"2011-06-26 12:36:00","1.65","13505","Switzerland"
"553166","23066","SMALL DECO JEWELLERY STAND",2,"2011-05-13 16:14:00","8.25","17655","United Kingdom"
"567873","23388","WOODLAND MINI BACKPACK",4,"2011-09-22 14:25:00","4.15","13055","United Kingdom"
"576864","23466","TUSCAN VILLA DOVECOTE",1,"2011-11-16 16:06:00","8.25","12748","United Kingdom"
"566317","21175","GIN + TONIC DIET METAL SIGN",12,"2011-09-12 10:19:00","2.55","13375","United Kingdom"
"552320","20725","LUNCH BAG RED RETROSPOT",10,"2011-05-09 08:26:00","1.65","13985","United Kingdom"
"579106","23438","GIFT BAG LARGE SPOT",24,"2011-11-28 11:42:00","1.25","16705","United Kingdom"
"557626","22197","POPCORN HOLDER",12,"2011-06-21 14:29:00","0.85","14175","United Kingdom"
"575922","22597","CHRISTMAS MUSICAL ZINC HEART",24,"2011-11-11 17:10:00","0.85","15681","United Kingdom"
"574321","23103","BELL HEART DECORATION",1,"2011-11-03 19:28:00","1.65","16016","United Kingdom"
"576069","23148","MINIATURE ANTIQUE ROSE HOOK IVORY",12,"2011-11-13 15:57:00","0.83","13603","United Kingdom"
"568064","21232","STRAWBERRY CERAMIC TRINKET BOX",12,"2011-09-23 13:42:00","1.25","14880","United Kingdom"
"565446","22950","36 DOILIES VINTAGE CHRISTMAS",12,"2011-09-04 15:19:00","1.45","16057","United Kingdom"
"561627","23545","WRAP RED DOILEY",25,"2011-07-28 14:08:00","0.42","12453","Austria"
"580399","21109","LARGE CAKE TOWEL CHOCOLATE SPOTS",4,"2011-12-04 11:45:00","1.95","13471","United Kingdom"
"553547","84997B","CHILDRENS CUTLERY RETROSPOT RED",4,"2011-05-17 15:48:00","4.15","12474","Germany"
"569302","23203","JUMBO BAG DOILEY PATTERNS",2,"2011-10-03 12:04:00","2.08","16205","United Kingdom"
"557857","23035","DOORKNOB CERAMIC IVORY",6,"2011-06-23 11:50:00","1.45","17370","United Kingdom"
"570888","23502","PLAYING CARDS VINTAGE DOILEY",12,"2011-10-13 10:26:00","1.25","17509","United Kingdom"
"578927","21928","JUMBO BAG SCANDINAVIAN BLUE PAISLEY",3,"2011-11-27 12:26:00","2.08","15747","United Kingdom"
"553390","21232","STRAWBERRY CERAMIC TRINKET BOX",2,"2011-05-16 16:41:00","1.25","17841","United Kingdom"
"562339","22197","POPCORN HOLDER",8,"2011-08-04 11:59:00","0.85","13571","United Kingdom"
"550202","23194","GYMKHANA TREASURE BOOK BOX",8,"2011-04-15 10:27:00","2.25","13090","United Kingdom"
"576692","22179","SET 10 LIGHTS NIGHT OWL",4,"2011-11-16 12:21:00","6.75","17412","United Kingdom"
"580128","23061","VINTAGE EMBOSSED HEART",6,"2011-12-01 17:56:00","1.25","17576","United Kingdom"
"561894","22986","GINGHAM ROSE WRAP",25,"2011-07-31 15:00:00","0.42","14456","United Kingdom"
"561879","23306","SET OF 36 DOILIES PANTRY DESIGN",12,"2011-07-31 12:43:00","1.45","13722","United Kingdom"
"561113","22135","LADLE LOVE HEART PINK",1,"2011-07-25 12:09:00","0.42","17841","United Kingdom"
"576062","22632","HAND WARMER RED POLKA DOT",5,"2011-11-13 15:30:00","2.1","12867","United Kingdom"
"573873","23526","DOG LICENCE WALL ART",1,"2011-11-01 12:39:00","5.95","17346","United Kingdom"
"562928","82001S","SILVER RECORD COVER FRAME",1,"2011-08-10 15:29:00","3.75","15494","United Kingdom"
"562999","23232","WRAP VINTAGE LEAF DESIGN",25,"2011-08-11 11:51:00","0.42","15117","United Kingdom"
"571638","22197","POPCORN HOLDER",12,"2011-10-18 11:55:00","0.85","15327","United Kingdom"
"540188","85123A","CREAM HANGING HEART T-LIGHT HOLDER",3,"2011-01-05 13:57:00","2.95","16771","United Kingdom"
"572317","21899","GARAGE KEY FOB",4,"2011-10-23 16:13:00","0.65","14629","United Kingdom"
"580540","22466","FAIRY TALE COTTAGE NIGHT LIGHT",12,"2011-12-05 08:49:00","1.95","13417","United Kingdom"
"573020","22896","PEG BAG APPLE DESIGN",6,"2011-10-27 12:37:00","2.55","14842","United Kingdom"
"567236","23436","GIFT BAG LARGE VINTAGE CHRISTMAS",12,"2011-09-19 11:33:00","1.25","14735","United Kingdom"
"562137","23203","JUMBO BAG DOILEY PATTERNS",10,"2011-08-03 10:04:00","2.08","12720","Germany"
"543900","22813","PACK 3 BOXES BIRD PANETTONE",24,"2011-02-14 12:11:00","1.95","12621","Germany"
